gnl|X|PROKKA_contig000001	PROKKA_00002	304	1473	1	375	PF00171	0.0213799002019
gnl|X|PROKKA_contig000002	PROKKA_00060	42140	42718	12	94	PF13560	0.999351001025
gnl|X|PROKKA_contig000002	PROKKA_00060	42140	42718	14	93	PF16424	0.999286630773
gnl|X|PROKKA_contig000002	PROKKA_00060	42140	42718	18	62	PF00440	0.999379440013
gnl|X|PROKKA_contig000002	PROKKA_00060	42140	42718	24	52	PF09339	0.999830700993
gnl|X|PROKKA_contig000002	PROKKA_00060	42140	42718	32	55	PF02796	0.999565294747
gnl|X|PROKKA_contig000002	PROKKA_00060	42140	42718	82	99	PF09339	0.999839808399
gnl|X|PROKKA_contig000002	PROKKA_00060	42140	42718	125	138	PF02796	0.999427454762
gnl|X|PROKKA_contig000002	PROKKA_00060	42140	42718	162	190	PF13560	0.999627038921
gnl|X|PROKKA_contig000002	PROKKA_00061	42760	43626	1	71	PF04321	0.999983015633
gnl|X|PROKKA_contig000002	PROKKA_00061	42760	43626	1	69	PF00106	0.999972648165
gnl|X|PROKKA_contig000002	PROKKA_00061	42760	43626	3	242	PF05368	0.999999200639
gnl|X|PROKKA_contig000002	PROKKA_00061	42760	43626	3	75	PF01370	0.999998188806
gnl|X|PROKKA_contig000002	PROKKA_00061	42760	43626	3	95	PF02254	0.999989612541
gnl|X|PROKKA_contig000002	PROKKA_00061	42760	43626	4	71	PF01073	0.999993175888
gnl|X|PROKKA_contig000002	PROKKA_00061	42760	43626	4	67	PF16363	0.999678002346
gnl|X|PROKKA_contig000002	PROKKA_00061	42760	43626	25	174	PF13460	0.999517114029
gnl|X|PROKKA_contig000002	PROKKA_00061	42760	43626	64	259	PF00696	0.999510072031
gnl|X|PROKKA_contig000002	PROKKA_00061	42760	43626	67	103	PF00106	0.999850956988
gnl|X|PROKKA_contig000002	PROKKA_00061	42760	43626	73	120	PF01370	0.999995017624
gnl|X|PROKKA_contig000002	PROKKA_00061	42760	43626	73	125	PF01073	0.999998832084
gnl|X|PROKKA_contig000002	PROKKA_00061	42760	43626	130	222	PF04321	0.99999780288
gnl|X|PROKKA_contig000002	PROKKA_00061	42760	43626	159	221	PF01370	0.999994929
gnl|X|PROKKA_contig000002	PROKKA_00061	42760	43626	235	275	PF16363	0.999850077911
gnl|X|PROKKA_contig000002	PROKKA_00062	43683	44969	116	164	PF13528	0.999851363001
gnl|X|PROKKA_contig000002	PROKKA_00062	43683	44969	219	313	PF06722	0.999998787777
gnl|X|PROKKA_contig000002	PROKKA_00062	43683	44969	245	392	PF13528	0.999928158759
gnl|X|PROKKA_contig000002	PROKKA_00062	43683	44969	279	398	PF00201	0.999999997851
gnl|X|PROKKA_contig000002	PROKKA_00062	43683	44969	296	409	PF04101	0.999990437458
gnl|X|PROKKA_contig000002	PROKKA_00063	44962	45729	11	202	PF00106	0.999973978605
gnl|X|PROKKA_contig000002	PROKKA_00063	44962	45729	11	143	PF04321	0.999997130387
gnl|X|PROKKA_contig000002	PROKKA_00063	44962	45729	12	188	PF08659	0.999997331025
gnl|X|PROKKA_contig000002	PROKKA_00063	44962	45729	13	187	PF01370	0.999998330156
gnl|X|PROKKA_contig000002	PROKKA_00063	44962	45729	13	121	PF03435	0.999997744598
gnl|X|PROKKA_contig000002	PROKKA_00063	44962	45729	13	185	PF02719	0.99999667391
gnl|X|PROKKA_contig000002	PROKKA_00063	44962	45729	17	253	PF13561	0.999920656919
gnl|X|PROKKA_contig000002	PROKKA_00063	44962	45729	100	144	PF03435	0.999987461707
gnl|X|PROKKA_contig000002	PROKKA_00064	45885	46319	2	84	PF12870	0.999864799017
gnl|X|PROKKA_contig000002	PROKKA_00064	45885	46319	5	132	PF07366	0.999887477126
gnl|X|PROKKA_contig000002	PROKKA_00064	45885	46319	8	119	PF12680	0.999870916899
gnl|X|PROKKA_contig000002	PROKKA_00064	45885	46319	26	139	PF03284	0.999999570939
gnl|X|PROKKA_contig000002	PROKKA_00065	46307	47191	6	171	PF01209	0.999985953409
gnl|X|PROKKA_contig000002	PROKKA_00065	46307	47191	24	158	PF10672	0.999788295973
gnl|X|PROKKA_contig000002	PROKKA_00065	46307	47191	27	220	PF13489	0.99982030493
gnl|X|PROKKA_contig000002	PROKKA_00065	46307	47191	31	160	PF03141	0.999999966993
gnl|X|PROKKA_contig000002	PROKKA_00065	46307	47191	32	126	PF13679	0.999920455404
gnl|X|PROKKA_contig000002	PROKKA_00065	46307	47191	38	152	PF01135	0.999983782219
gnl|X|PROKKA_contig000002	PROKKA_00065	46307	47191	38	126	PF05175	0.999994671318
gnl|X|PROKKA_contig000002	PROKKA_00065	46307	47191	38	152	PF08003	0.999997747913
gnl|X|PROKKA_contig000002	PROKKA_00065	46307	47191	38	127	PF01170	0.999992315176
gnl|X|PROKKA_contig000002	PROKKA_00065	46307	47191	39	131	PF02353	0.999994479625
gnl|X|PROKKA_contig000002	PROKKA_00065	46307	47191	40	154	PF06325	0.999991032587
gnl|X|PROKKA_contig000002	PROKKA_00065	46307	47191	40	159	PF07021	0.999996292952
gnl|X|PROKKA_contig000002	PROKKA_00065	46307	47191	40	145	PF01728	0.999982731619
gnl|X|PROKKA_contig000002	PROKKA_00065	46307	47191	42	159	PF08704	0.999995343339
gnl|X|PROKKA_contig000002	PROKKA_00065	46307	47191	44	161	PF05401	0.999999993588
gnl|X|PROKKA_contig000002	PROKKA_00065	46307	47191	48	209	PF13847	0.999739414304
gnl|X|PROKKA_contig000002	PROKKA_00065	46307	47191	50	157	PF12847	0.999630377931
gnl|X|PROKKA_contig000002	PROKKA_00065	46307	47191	51	158	PF13659	0.999672587014
gnl|X|PROKKA_contig000002	PROKKA_00065	46307	47191	51	123	PF02390	0.999866156703
gnl|X|PROKKA_contig000002	PROKKA_00065	46307	47191	54	150	PF13649	0.999700450267
gnl|X|PROKKA_contig000002	PROKKA_00065	46307	47191	55	154	PF08241	0.999685052029
gnl|X|PROKKA_contig000002	PROKKA_00065	46307	47191	55	152	PF08242	0.999758572614
gnl|X|PROKKA_contig000002	PROKKA_00065	46307	47191	136	191	PF02390	0.999909106207
gnl|X|PROKKA_contig000002	PROKKA_00065	46307	47191	186	269	PF13649	0.999787189711
gnl|X|PROKKA_contig000002	PROKKA_00065	46307	47191	191	291	PF13659	0.999812926742
gnl|X|PROKKA_contig000002	PROKKA_00065	46307	47191	194	234	PF01209	0.999986387509
gnl|X|PROKKA_contig000002	PROKKA_00065	46307	47191	194	257	PF08003	0.999994405178
gnl|X|PROKKA_contig000002	PROKKA_00065	46307	47191	233	263	PF10672	0.999895045564
gnl|X|PROKKA_contig000002	PROKKA_00066	47260	48087	1	115	PF04321	0.999993998222
gnl|X|PROKKA_contig000002	PROKKA_00066	47260	48087	2	116	PF01118	0.999985886844
gnl|X|PROKKA_contig000002	PROKKA_00066	47260	48087	3	212	PF05368	0.999999313163
gnl|X|PROKKA_contig000002	PROKKA_00066	47260	48087	3	84	PF01370	0.999998391161
gnl|X|PROKKA_contig000002	PROKKA_00066	47260	48087	3	44	PF02719	0.999998410922
gnl|X|PROKKA_contig000002	PROKKA_00066	47260	48087	4	96	PF01073	0.99999770914
gnl|X|PROKKA_contig000002	PROKKA_00066	47260	48087	4	40	PF16363	0.999922714419
gnl|X|PROKKA_contig000002	PROKKA_00066	47260	48087	5	55	PF07993	0.99999044584
gnl|X|PROKKA_contig000002	PROKKA_00066	47260	48087	25	175	PF13460	0.999922114513
gnl|X|PROKKA_contig000002	PROKKA_00066	47260	48087	72	121	PF01370	0.99999653628
gnl|X|PROKKA_contig000002	PROKKA_00066	47260	48087	73	107	PF02719	0.99999658047
gnl|X|PROKKA_contig000002	PROKKA_00066	47260	48087	109	144	PF13938	0.999918926658
gnl|X|PROKKA_contig000002	PROKKA_00066	47260	48087	147	219	PF04321	0.999984175833
gnl|X|PROKKA_contig000002	PROKKA_00066	47260	48087	148	272	PF13938	0.999799575243
gnl|X|PROKKA_contig000002	PROKKA_00067	48091	49692	68	206	PF01565	0.999763274512
gnl|X|PROKKA_contig000002	PROKKA_00067	48091	49692	477	530	PF08031	0.999960338903
gnl|X|PROKKA_contig000002	PROKKA_00068	49689	50012	12	89	PF03992	0.999877545554
gnl|X|PROKKA_contig000002	PROKKA_00068	49689	50012	13	93	PF11695	0.999999464435
gnl|X|PROKKA_contig000002	PROKKA_00068	49689	50012	16	60	PF02771	0.999289146203
gnl|X|PROKKA_contig000002	PROKKA_00069	50121	50945	21	231	PF01061	0.999015782384
gnl|X|PROKKA_contig000002	PROKKA_00069	50121	50945	38	262	PF12730	0.998675161193
gnl|X|PROKKA_contig000002	PROKKA_00069	50121	50945	41	226	PF13346	0.998502051956
gnl|X|PROKKA_contig000002	PROKKA_00069	50121	50945	52	271	PF12679	0.998495982429
gnl|X|PROKKA_contig000002	PROKKA_00069	50121	50945	63	267	PF12698	0.998656936054
gnl|X|PROKKA_contig000002	PROKKA_00069	50121	50945	246	266	PF13346	0.998985351916
gnl|X|PROKKA_contig000002	PROKKA_00070	50942	51928	11	80	PF01078	0.999482125938
gnl|X|PROKKA_contig000002	PROKKA_00070	50942	51928	19	97	PF13476	0.999190570107
gnl|X|PROKKA_contig000002	PROKKA_00070	50942	51928	19	209	PF13191	0.999059825121
gnl|X|PROKKA_contig000002	PROKKA_00070	50942	51928	20	65	PF13555	0.999089534305
gnl|X|PROKKA_contig000002	PROKKA_00070	50942	51928	22	166	PF00005	0.999279778707
gnl|X|PROKKA_contig000002	PROKKA_00070	50942	51928	23	69	PF04310	0.999793043216
gnl|X|PROKKA_contig000002	PROKKA_00070	50942	51928	30	232	PF13401	0.999575948276
gnl|X|PROKKA_contig000002	PROKKA_00070	50942	51928	32	99	PF00448	0.99951249273
gnl|X|PROKKA_contig000002	PROKKA_00070	50942	51928	34	82	PF13304	0.998467128844
gnl|X|PROKKA_contig000002	PROKKA_00070	50942	51928	35	132	PF13521	0.997613773404
gnl|X|PROKKA_contig000002	PROKKA_00070	50942	51928	35	204	PF00004	0.996950098443
gnl|X|PROKKA_contig000002	PROKKA_00070	50942	51928	104	198	PF13304	0.995547698799
gnl|X|PROKKA_contig000002	PROKKA_00070	50942	51928	127	182	PF13558	0.994363678402
gnl|X|PROKKA_contig000002	PROKKA_00070	50942	51928	165	237	PF00004	0.993394807226
gnl|X|PROKKA_contig000002	PROKKA_00070	50942	51928	183	316	PF13191	0.99126112957
gnl|X|PROKKA_contig000002	PROKKA_00070	50942	51928	239	288	PF01078	0.989385697026
gnl|X|PROKKA_contig000002	PROKKA_00070	50942	51928	266	320	PF01842	0.972850112064
gnl|X|PROKKA_contig000002	PROKKA_00070	50942	51928	289	318	PF13558	0.970917604212
gnl|X|PROKKA_contig000002	PROKKA_00071	52127	52897	28	140	PF00072	0.969276031341
gnl|X|PROKKA_contig000002	PROKKA_00071	52127	52897	86	94	PF04545	0.970587779016
gnl|X|PROKKA_contig000002	PROKKA_00071	52127	52897	89	182	PF13560	0.97177438145
gnl|X|PROKKA_contig000002	PROKKA_00071	52127	52897	99	120	PF01022	0.9732391903
gnl|X|PROKKA_contig000002	PROKKA_00071	52127	52897	115	168	PF14493	0.976934849965
gnl|X|PROKKA_contig000002	PROKKA_00071	52127	52897	135	166	PF13384	0.980987556733
gnl|X|PROKKA_contig000002	PROKKA_00071	52127	52897	138	162	PF13551	0.985408366455
gnl|X|PROKKA_contig000002	PROKKA_00071	52127	52897	150	160	PF01022	0.990209339171
gnl|X|PROKKA_contig000002	PROKKA_00071	52127	52897	151	160	PF04967	0.999047962711
gnl|X|PROKKA_contig000002	PROKKA_00071	52127	52897	154	216	PF07638	0.999946912488
gnl|X|PROKKA_contig000002	PROKKA_00071	52127	52897	166	207	PF12840	0.999759069441
gnl|X|PROKKA_contig000002	PROKKA_00071	52127	52897	167	223	PF00196	0.999720583746
gnl|X|PROKKA_contig000002	PROKKA_00071	52127	52897	167	211	PF08281	0.999617442241
gnl|X|PROKKA_contig000002	PROKKA_00071	52127	52897	167	213	PF04545	0.999652681166
gnl|X|PROKKA_contig000002	PROKKA_00071	52127	52897	169	213	PF04967	0.999796901231
gnl|X|PROKKA_contig000002	PROKKA_00071	52127	52897	172	206	PF13936	0.99937675571
gnl|X|PROKKA_contig000002	PROKKA_00071	52127	52897	172	233	PF14493	0.999118420794
gnl|X|PROKKA_contig000002	PROKKA_00071	52127	52897	172	215	PF13384	0.999021191741
gnl|X|PROKKA_contig000002	PROKKA_00071	52127	52897	173	207	PF13542	0.99908480331
gnl|X|PROKKA_contig000002	PROKKA_00071	52127	52897	174	206	PF13412	0.999309429034
gnl|X|PROKKA_contig000002	PROKKA_00071	52127	52897	174	206	PF09339	0.999695681694
gnl|X|PROKKA_contig000002	PROKKA_00071	52127	52897	174	207	PF13551	0.999077892689
gnl|X|PROKKA_contig000002	PROKKA_00071	52127	52897	174	207	PF01022	0.998631599348
gnl|X|PROKKA_contig000002	PROKKA_00071	52127	52897	178	217	PF13560	0.998688915031
gnl|X|PROKKA_contig000002	PROKKA_00072	53157	55112	15	91	PF00486	0.998911783649
gnl|X|PROKKA_contig000002	PROKKA_00072	53157	55112	93	216	PF13191	0.99906094642
gnl|X|PROKKA_contig000002	PROKKA_00072	53157	55112	98	243	PF03704	0.999372910557
gnl|X|PROKKA_contig000002	PROKKA_00072	53157	55112	100	145	PF13245	0.99835326864
gnl|X|PROKKA_contig000002	PROKKA_00072	53157	55112	103	140	PF13428	0.997525235749
gnl|X|PROKKA_contig000002	PROKKA_00072	53157	55112	107	141	PF13432	0.996886552996
gnl|X|PROKKA_contig000002	PROKKA_00072	53157	55112	109	133	PF13174	0.996435478044
gnl|X|PROKKA_contig000002	PROKKA_00072	53157	55112	159	202	PF13428	0.996170780354
gnl|X|PROKKA_contig000002	PROKKA_00072	53157	55112	165	232	PF13432	0.996091737825
gnl|X|PROKKA_contig000002	PROKKA_00072	53157	55112	173	222	PF14561	0.996198134829
gnl|X|PROKKA_contig000002	PROKKA_00072	53157	55112	194	222	PF13428	0.996490261618
gnl|X|PROKKA_contig000002	PROKKA_00072	53157	55112	196	222	PF13174	0.99696891512
gnl|X|PROKKA_contig000002	PROKKA_00072	53157	55112	289	391	PF05496	0.997635401107
gnl|X|PROKKA_contig000002	PROKKA_00072	53157	55112	305	450	PF13191	0.998631260977
gnl|X|PROKKA_contig000002	PROKKA_00072	53157	55112	319	364	PF03308	0.999824381284
gnl|X|PROKKA_contig000002	PROKKA_00072	53157	55112	320	387	PF13245	0.999836498378
gnl|X|PROKKA_contig000002	PROKKA_00072	53157	55112	325	388	PF01637	0.999995403894
gnl|X|PROKKA_contig000002	PROKKA_00072	53157	55112	326	581	PF00931	0.999999995037
gnl|X|PROKKA_contig000002	PROKKA_00072	53157	55112	326	427	PF13481	0.999772917603
gnl|X|PROKKA_contig000002	PROKKA_00072	53157	55112	329	451	PF13401	0.999695772267
gnl|X|PROKKA_contig000002	PROKKA_00072	53157	55112	332	422	PF13614	0.999768348576
gnl|X|PROKKA_contig000002	PROKKA_00072	53157	55112	332	375	PF09848	0.999990844518
gnl|X|PROKKA_contig000002	PROKKA_00072	53157	55112	333	433	PF05729	0.999998058771
gnl|X|PROKKA_contig000002	PROKKA_00072	53157	55112	335	373	PF07728	0.999889168565
gnl|X|PROKKA_contig000002	PROKKA_00072	53157	55112	335	367	PF03266	0.999992378599
gnl|X|PROKKA_contig000002	PROKKA_00072	53157	55112	336	492	PF13238	0.999624496716
gnl|X|PROKKA_contig000002	PROKKA_00072	53157	55112	336	506	PF13207	0.999413431961
gnl|X|PROKKA_contig000002	PROKKA_00072	53157	55112	336	427	PF00004	0.999358608545
gnl|X|PROKKA_contig000002	PROKKA_00072	53157	55112	342	362	PF13174	0.999155374257
gnl|X|PROKKA_contig000002	PROKKA_00072	53157	55112	370	446	PF01150	0.999111965854
gnl|X|PROKKA_contig000002	PROKKA_00072	53157	55112	427	453	PF14561	0.999228264917
gnl|X|PROKKA_contig000002	PROKKA_00072	53157	55112	459	501	PF14561	0.999504588713
gnl|X|PROKKA_contig000002	PROKKA_00072	53157	55112	473	577	PF03704	0.999941691056
gnl|X|PROKKA_contig000002	PROKKA_00073	55197	56183	1	118	PF01408	0.999954658039
gnl|X|PROKKA_contig000002	PROKKA_00073	55197	56183	115	155	PF01408	0.999967673879
gnl|X|PROKKA_contig000002	PROKKA_00074	56199	56909	2	139	PF05148	0.999999990818
gnl|X|PROKKA_contig000002	PROKKA_00074	56199	56909	14	219	PF13489	0.999928774885
gnl|X|PROKKA_contig000002	PROKKA_00074	56199	56909	14	139	PF05401	0.999999997439
gnl|X|PROKKA_contig000002	PROKKA_00074	56199	56909	20	143	PF00891	0.999999444499
gnl|X|PROKKA_contig000002	PROKKA_00074	56199	56909	21	145	PF01728	0.99998420581
gnl|X|PROKKA_contig000002	PROKKA_00074	56199	56909	24	67	PF03291	0.999999915144
gnl|X|PROKKA_contig000002	PROKKA_00074	56199	56909	38	140	PF12847	0.999565328903
gnl|X|PROKKA_contig000002	PROKKA_00074	56199	56909	38	189	PF13847	0.999290652944
gnl|X|PROKKA_contig000002	PROKKA_00074	56199	56909	39	140	PF13659	0.999175137944
gnl|X|PROKKA_contig000002	PROKKA_00074	56199	56909	42	133	PF13649	0.999218468778
gnl|X|PROKKA_contig000002	PROKKA_00074	56199	56909	43	137	PF08241	0.999420763653
gnl|X|PROKKA_contig000002	PROKKA_00074	56199	56909	43	135	PF08242	0.9996855912
gnl|X|PROKKA_contig000002	PROKKA_00074	56199	56909	81	148	PF01234	0.999999940432
gnl|X|PROKKA_contig000002	PROKKA_00074	56199	56909	86	138	PF03291	0.999999985843
gnl|X|PROKKA_contig000002	PROKKA_00075	57088	58197	6	121	PF01276	0.999964549558
gnl|X|PROKKA_contig000002	PROKKA_00075	57088	58197	14	363	PF01041	0.999988030854
gnl|X|PROKKA_contig000002	PROKKA_00075	57088	58197	32	219	PF00266	0.999995112993
gnl|X|PROKKA_contig000002	PROKKA_00076	58325	59761	33	236	PF03559	0.999999997605
gnl|X|PROKKA_contig000002	PROKKA_00076	58325	59761	271	473	PF03559	0.999999995412
gnl|X|PROKKA_contig000002	PROKKA_00077	59925	61133	104	150	PF13528	0.999928582849
gnl|X|PROKKA_contig000002	PROKKA_00077	59925	61133	197	292	PF06722	0.999999618006
gnl|X|PROKKA_contig000002	PROKKA_00077	59925	61133	250	398	PF00201	0.999999848024
gnl|X|PROKKA_contig000002	PROKKA_00077	59925	61133	261	371	PF13528	0.988862594714
gnl|X|PROKKA_contig000002	PROKKA_00077	59925	61133	273	387	PF04101	0.978399843061
gnl|X|PROKKA_contig000002	PROKKA_00077	59925	61133	348	397	PF04455	0.877865313974
gnl|X|PROKKA_contig000002	PROKKA_00078	61289	61903	6	60	PF08495	0.884860838538
gnl|X|PROKKA_contig000002	PROKKA_00078	61289	61903	13	163	PF03358	0.902393609932
gnl|X|PROKKA_contig000002	PROKKA_00078	61289	61903	25	148	PF02525	0.925176590864
gnl|X|PROKKA_contig000002	PROKKA_00079	61900	62652	7	50	PF13659	0.948604428453
gnl|X|PROKKA_contig000002	PROKKA_00079	61900	62652	11	44	PF13649	0.973361200507
gnl|X|PROKKA_contig000002	PROKKA_00079	61900	62652	12	146	PF00891	0.999514443901
gnl|X|PROKKA_contig000002	PROKKA_00079	61900	62652	18	50	PF08241	0.99956814076
gnl|X|PROKKA_contig000002	PROKKA_00079	61900	62652	21	231	PF13489	0.999701062315
gnl|X|PROKKA_contig000002	PROKKA_00079	61900	62652	32	127	PF05724	0.99998698725
gnl|X|PROKKA_contig000002	PROKKA_00079	61900	62652	33	147	PF01209	0.999995370079
gnl|X|PROKKA_contig000002	PROKKA_00079	61900	62652	37	98	PF05958	0.999991880491
gnl|X|PROKKA_contig000002	PROKKA_00079	61900	62652	37	113	PF07021	0.999997048679
gnl|X|PROKKA_contig000002	PROKKA_00079	61900	62652	38	147	PF05401	0.999999994425
gnl|X|PROKKA_contig000002	PROKKA_00079	61900	62652	47	149	PF12847	0.999775369405
gnl|X|PROKKA_contig000002	PROKKA_00079	61900	62652	47	194	PF13847	0.999700558585
gnl|X|PROKKA_contig000002	PROKKA_00079	61900	62652	47	146	PF13659	0.999775357878
gnl|X|PROKKA_contig000002	PROKKA_00079	61900	62652	48	118	PF09445	0.999999971339
gnl|X|PROKKA_contig000002	PROKKA_00079	61900	62652	51	142	PF13649	0.999818338794
gnl|X|PROKKA_contig000002	PROKKA_00079	61900	62652	52	146	PF08241	0.999784453975
gnl|X|PROKKA_contig000002	PROKKA_00079	61900	62652	52	144	PF08242	0.999847673912
gnl|X|PROKKA_contig000002	PROKKA_00079	61900	62652	155	208	PF00891	0.999998342371
gnl|X|PROKKA_contig000002	PROKKA_00079	61900	62652	191	234	PF01209	0.999990471095
gnl|X|PROKKA_contig000002	PROKKA_00080	62722	63141	8	132	PF07366	0.99988228384
gnl|X|PROKKA_contig000002	PROKKA_00080	62722	63141	10	106	PF14534	0.999684491602
gnl|X|PROKKA_contig000002	PROKKA_00080	62722	63141	11	119	PF12680	0.999637892663
gnl|X|PROKKA_contig000002	PROKKA_00081	63219	64352	5	45	PF13528	0.999742359901
gnl|X|PROKKA_contig000002	PROKKA_00081	63219	64352	174	268	PF06722	0.999998178303
gnl|X|PROKKA_contig000002	PROKKA_00081	63219	64352	203	346	PF13528	0.999927846548
gnl|X|PROKKA_contig000002	PROKKA_00081	63219	64352	239	340	PF00201	0.999999997915
gnl|X|PROKKA_contig000002	PROKKA_00081	63219	64352	242	364	PF04101	0.999992899138
gnl|X|PROKKA_contig000002	PROKKA_00081	63219	64352	321	375	PF00201	0.999999954115
gnl|X|PROKKA_contig000002	PROKKA_00082	64360	65631	23	123	PF02771	0.996988048989
gnl|X|PROKKA_contig000002	PROKKA_00082	64360	65631	55	84	PF02770	0.995261149966
gnl|X|PROKKA_contig000002	PROKKA_00082	64360	65631	141	230	PF02770	0.994438371532
gnl|X|PROKKA_contig000002	PROKKA_00082	64360	65631	249	385	PF00441	0.994346752447
gnl|X|PROKKA_contig000002	PROKKA_00082	64360	65631	256	386	PF08028	0.994991942023
gnl|X|PROKKA_contig000002	PROKKA_00083	65875	68874	20	91	PF00486	0.995893019692
gnl|X|PROKKA_contig000002	PROKKA_00083	65875	68874	78	134	PF13432	0.996462528691
gnl|X|PROKKA_contig000002	PROKKA_00083	65875	68874	90	132	PF13424	0.997225279613
gnl|X|PROKKA_contig000002	PROKKA_00083	65875	68874	98	240	PF03704	0.998183353256
gnl|X|PROKKA_contig000002	PROKKA_00083	65875	68874	109	180	PF13414	0.996992597682
gnl|X|PROKKA_contig000002	PROKKA_00083	65875	68874	120	131	PF13374	0.996006636685
gnl|X|PROKKA_contig000002	PROKKA_00083	65875	68874	143	232	PF13245	0.995222780547
gnl|X|PROKKA_contig000002	PROKKA_00083	65875	68874	151	192	PF13432	0.994638890895
gnl|X|PROKKA_contig000002	PROKKA_00083	65875	68874	156	199	PF13428	0.99425337487
gnl|X|PROKKA_contig000002	PROKKA_00083	65875	68874	164	186	PF13174	0.994065180777
gnl|X|PROKKA_contig000002	PROKKA_00083	65875	68874	172	215	PF14561	0.994073795219
gnl|X|PROKKA_contig000002	PROKKA_00083	65875	68874	186	227	PF13424	0.994279241697
gnl|X|PROKKA_contig000002	PROKKA_00083	65875	68874	190	227	PF13428	0.994682080673
gnl|X|PROKKA_contig000002	PROKKA_00083	65875	68874	192	220	PF13174	0.995283411097
gnl|X|PROKKA_contig000002	PROKKA_00083	65875	68874	195	225	PF13432	0.996084873409
gnl|X|PROKKA_contig000002	PROKKA_00083	65875	68874	258	339	PF13481	0.997088654011
gnl|X|PROKKA_contig000002	PROKKA_00083	65875	68874	273	328	PF03796	0.998297491233
gnl|X|PROKKA_contig000002	PROKKA_00083	65875	68874	275	539	PF00931	0.999999512416
gnl|X|PROKKA_contig000002	PROKKA_00083	65875	68874	284	402	PF13245	0.998882542716
gnl|X|PROKKA_contig000002	PROKKA_00083	65875	68874	288	409	PF13401	0.997958294336
gnl|X|PROKKA_contig000002	PROKKA_00083	65875	68874	429	505	PF13401	0.997224245911
gnl|X|PROKKA_contig000002	PROKKA_00083	65875	68874	515	572	PF12802	0.996678394946
gnl|X|PROKKA_contig000002	PROKKA_00083	65875	68874	553	625	PF13401	0.996319252349
gnl|X|PROKKA_contig000002	PROKKA_00083	65875	68874	554	619	PF13481	0.996145838374
gnl|X|PROKKA_contig000002	PROKKA_00083	65875	68874	580	614	PF14561	0.996157679946
gnl|X|PROKKA_contig000002	PROKKA_00083	65875	68874	678	782	PF03704	0.996354809367
gnl|X|PROKKA_contig000002	PROKKA_00083	65875	68874	678	740	PF13424	0.99172751135
gnl|X|PROKKA_contig000002	PROKKA_00083	65875	68874	689	768	PF14561	0.987465841437
gnl|X|PROKKA_contig000002	PROKKA_00083	65875	68874	695	746	PF13432	0.983558173722
gnl|X|PROKKA_contig000002	PROKKA_00083	65875	68874	702	780	PF13424	0.979993848024
gnl|X|PROKKA_contig000002	PROKKA_00083	65875	68874	706	779	PF13414	0.976763140806
gnl|X|PROKKA_contig000002	PROKKA_00083	65875	68874	708	739	PF13374	0.973857238644
gnl|X|PROKKA_contig000002	PROKKA_00083	65875	68874	708	741	PF13181	0.971268214191
gnl|X|PROKKA_contig000002	PROKKA_00083	65875	68874	708	752	PF13428	0.968989004546
gnl|X|PROKKA_contig000002	PROKKA_00083	65875	68874	710	733	PF13174	0.967013391988
gnl|X|PROKKA_contig000002	PROKKA_00083	65875	68874	711	745	PF13176	0.965335987014
gnl|X|PROKKA_contig000002	PROKKA_00083	65875	68874	712	757	PF13432	0.963952213636
gnl|X|PROKKA_contig000002	PROKKA_00083	65875	68874	743	820	PF13424	0.962858296898
